song,pitch,diatonicNumber,beat,beatStrength,duration,IPA,vowelCategory,stress
DSM20-DesBachesWiegenlied,E5,38,2.0,2,1.5,'ɾa:In,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.75,0,0.5,da:In,0,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,0.5,'tyç,4,1
DSM20-DesBachesWiegenlied,D5,37,1.25,0,0.5,'tyç,4,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,la:In,0,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,la:In,0,0
DSM20-DesBachesWiegenlied,C#5,36,2.0,2,1.0,'fa:In,0,1
DSM20-DesBachesWiegenlied,E5,38,1.0,2,1.0,'vIɾf,4,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,miɾ,4,0
DSM20-DesBachesWiegenlied,D5,37,1.75,0,0.5,hɛ,1,0
DSM20-DesBachesWiegenlied,E5,38,2.0,2,1.5,'ɾa:In,0,1
DSM20-DesBachesWiegenlied,C#5,36,2.75,0,0.5,da:In,0,0
DSM20-DesBachesWiegenlied,E5,38,1.0,2,0.5,'tyç,4,1
DSM20-DesBachesWiegenlied,D5,37,1.25,0,0.5,'tyç,4,1
DSM20-DesBachesWiegenlied,C#5,36,1.5,1,0.5,la:In,0,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,la:In,0,0
DSM20-DesBachesWiegenlied,C#5,36,2.0,2,1.0,'fa:In,0,1
DSM20-DesBachesWiegenlied,C#5,36,1.0,2,1.0,'das,0,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,Iç,4,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,di,4,0
DSM20-DesBachesWiegenlied,G5,40,2.0,2,1.0,'a:ʊ,0,1
DSM20-DesBachesWiegenlied,E5,38,2.5,1,0.5,gən,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,Im,4,0
DSM20-DesBachesWiegenlied,C#5,36,1.0,2,1.0,'hal,0,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,tə,2,0
DSM20-DesBachesWiegenlied,B4,35,1.75,0,0.5,bə,2,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'dɛkt,1,1
DSM20-DesBachesWiegenlied,C5,36,1.0,2,1.0,'das,0,1
DSM20-DesBachesWiegenlied,B4,35,1.5,1,0.5,Iç,4,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,di,4,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,0.5,'a:ʊ,0,1
DSM20-DesBachesWiegenlied,E5,38,2.25,0,0.5,'a:ʊ,0,1
DSM20-DesBachesWiegenlied,B4,35,2.5,1,0.5,gən,2,0
DSM20-DesBachesWiegenlied,B4,35,2.75,0,0.5,Im,4,0
DSM20-DesBachesWiegenlied,F#5,39,1.0,2,1.0,'hal,0,1
DSM20-DesBachesWiegenlied,E5,38,1.5,1,0.5,tə,2,0
DSM20-DesBachesWiegenlied,D#5,37,1.75,0,0.5,bə,2,0
DSM20-DesBachesWiegenlied,E5,38,2.0,2,2.0,'dɛkt,1,1
DSM20-DesBachesWiegenlied,G#4,33,2.5,1,0.5,gu,4,0
DSM20-DesBachesWiegenlied,A4,34,2.75,0,0.5,tə,2,0
DSM20-DesBachesWiegenlied,B4,35,1.0,2,1.0,'naχt,0,1
DSM20-DesBachesWiegenlied,G#4,33,1.5,1,0.5,gu,4,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,tə,2,0
DSM20-DesBachesWiegenlied,B4,35,2.0,2,1.5,'naχt,0,1
DSM20-DesBachesWiegenlied,E5,38,2.75,0,0.5,bis,4,0
DSM20-DesBachesWiegenlied,D#5,37,1.0,2,1.5,'a,0,1
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,ləs,2,0
DSM20-DesBachesWiegenlied,G#4,33,2.0,2,1.0,'vaχt,0,1
DSM20-DesBachesWiegenlied,G#4,33,2.5,1,0.5,gu,4,0
DSM20-DesBachesWiegenlied,A4,34,2.75,0,0.5,tə,2,0
DSM20-DesBachesWiegenlied,B4,35,1.0,2,1.0,'naχt,0,1
DSM20-DesBachesWiegenlied,G#4,33,1.5,1,0.5,gu,4,0
DSM20-DesBachesWiegenlied,A4,34,1.75,0,0.5,tə,2,0
DSM20-DesBachesWiegenlied,B4,35,2.0,2,1.5,'naχt,0,1
DSM20-DesBachesWiegenlied,E5,38,2.75,0,0.5,bis,4,0
